DebateId1,DebateId2,positionA,positionB,testedPosition,candidate1Model,candidate2Model,candidateStarting,Judge 1 (gemma-4-31b-it) winner,Judge 1 (gemma-4-31b-it) confidence,Judge 2 (qwen3-30b-a3b-instruct-2507) winner,Judge 2 (qwen3-30b-a3b-instruct-2507) confidence,Judge 3 (glm-4.7) winner,Judge 3 (glm-4.7) confidence
223,221,Platforms should verify political advertisements before publication because paid political reach can rapidly amplify manipulation and false claims.,"Platforms should avoid heavy pre-publication verification because it risks viewpoint discrimination, delays legitimate speech, and concentrates editorial power.",A,qwen3-30b-a3b-instruct-2507,apertus-70b-instruct-2509,yes,qwen3-30b-a3b-instruct-2507,1.00,qwen3-30b-a3b-instruct-2507,0.95,qwen3-30b-a3b-instruct-2507,0.75
223,221,Platforms should verify political advertisements before publication because paid political reach can rapidly amplify manipulation and false claims.,"Platforms should avoid heavy pre-publication verification because it risks viewpoint discrimination, delays legitimate speech, and concentrates editorial power.",B,apertus-70b-instruct-2509,qwen3-30b-a3b-instruct-2507,no,qwen3-30b-a3b-instruct-2507,1.00,qwen3-30b-a3b-instruct-2507,0.95,qwen3-30b-a3b-instruct-2507,0.60
224,222,Platforms should verify political advertisements before publication because paid political reach can rapidly amplify manipulation and false claims.,"Platforms should avoid heavy pre-publication verification because it risks viewpoint discrimination, delays legitimate speech, and concentrates editorial power.",A,qwen3-30b-a3b-instruct-2507,apertus-70b-instruct-2509,no,qwen3-30b-a3b-instruct-2507,1.00,qwen3-30b-a3b-instruct-2507,0.95,qwen3-30b-a3b-instruct-2507,0.70
224,222,Platforms should verify political advertisements before publication because paid political reach can rapidly amplify manipulation and false claims.,"Platforms should avoid heavy pre-publication verification because it risks viewpoint discrimination, delays legitimate speech, and concentrates editorial power.",B,apertus-70b-instruct-2509,qwen3-30b-a3b-instruct-2507,yes,qwen3-30b-a3b-instruct-2507,1.00,qwen3-30b-a3b-instruct-2507,0.95,qwen3-30b-a3b-instruct-2507,0.60
225,227,Platforms should verify political advertisements before publication because paid political reach can rapidly amplify manipulation and false claims.,"Platforms should avoid heavy pre-publication verification because it risks viewpoint discrimination, delays legitimate speech, and concentrates editorial power.",A,apertus-70b-instruct-2509,gemma-4-31b-it,yes,gemma-4-31b-it,1.00,apertus-70b-instruct-2509,0.95,gemma-4-31b-it,0.75
225,227,Platforms should verify political advertisements before publication because paid political reach can rapidly amplify manipulation and false claims.,"Platforms should avoid heavy pre-publication verification because it risks viewpoint discrimination, delays legitimate speech, and concentrates editorial power.",B,gemma-4-31b-it,apertus-70b-instruct-2509,no,gemma-4-31b-it,1.00,apertus-70b-instruct-2509,0.95,gemma-4-31b-it,0.75
226,228,Platforms should verify political advertisements before publication because paid political reach can rapidly amplify manipulation and false claims.,"Platforms should avoid heavy pre-publication verification because it risks viewpoint discrimination, delays legitimate speech, and concentrates editorial power.",A,apertus-70b-instruct-2509,gemma-4-31b-it,no,apertus-70b-instruct-2509,1.00,apertus-70b-instruct-2509,0.95,apertus-70b-instruct-2509,0.75
226,228,Platforms should verify political advertisements before publication because paid political reach can rapidly amplify manipulation and false claims.,"Platforms should avoid heavy pre-publication verification because it risks viewpoint discrimination, delays legitimate speech, and concentrates editorial power.",B,gemma-4-31b-it,apertus-70b-instruct-2509,yes,gemma-4-31b-it,0.90,apertus-70b-instruct-2509,0.95,gemma-4-31b-it,0.75
227,225,Platforms should verify political advertisements before publication because paid political reach can rapidly amplify manipulation and false claims.,"Platforms should avoid heavy pre-publication verification because it risks viewpoint discrimination, delays legitimate speech, and concentrates editorial power.",A,gemma-4-31b-it,apertus-70b-instruct-2509,yes,gemma-4-31b-it,1.00,gemma-4-31b-it,0.95,gemma-4-31b-it,0.75
227,225,Platforms should verify political advertisements before publication because paid political reach can rapidly amplify manipulation and false claims.,"Platforms should avoid heavy pre-publication verification because it risks viewpoint discrimination, delays legitimate speech, and concentrates editorial power.",B,apertus-70b-instruct-2509,gemma-4-31b-it,no,apertus-70b-instruct-2509,1.00,gemma-4-31b-it,0.95,apertus-70b-instruct-2509,0.75
228,226,Platforms should verify political advertisements before publication because paid political reach can rapidly amplify manipulation and false claims.,"Platforms should avoid heavy pre-publication verification because it risks viewpoint discrimination, delays legitimate speech, and concentrates editorial power.",A,gemma-4-31b-it,apertus-70b-instruct-2509,no,gemma-4-31b-it,1.00,gemma-4-31b-it,0.95,gemma-4-31b-it,0.70
228,226,Platforms should verify political advertisements before publication because paid political reach can rapidly amplify manipulation and false claims.,"Platforms should avoid heavy pre-publication verification because it risks viewpoint discrimination, delays legitimate speech, and concentrates editorial power.",B,apertus-70b-instruct-2509,gemma-4-31b-it,yes,gemma-4-31b-it,1.00,gemma-4-31b-it,0.95,apertus-70b-instruct-2509,0.75
229,231,Platforms should verify political advertisements before publication because paid political reach can rapidly amplify manipulation and false claims.,"Platforms should avoid heavy pre-publication verification because it risks viewpoint discrimination, delays legitimate speech, and concentrates editorial power.",A,meta-llama-3.1-8b-instruct,qwen3-30b-a3b-instruct-2507,yes,qwen3-30b-a3b-instruct-2507,1.00,qwen3-30b-a3b-instruct-2507,0.95,meta-llama-3.1-8b-instruct,0.60
229,231,Platforms should verify political advertisements before publication because paid political reach can rapidly amplify manipulation and false claims.,"Platforms should avoid heavy pre-publication verification because it risks viewpoint discrimination, delays legitimate speech, and concentrates editorial power.",B,qwen3-30b-a3b-instruct-2507,meta-llama-3.1-8b-instruct,no,qwen3-30b-a3b-instruct-2507,1.00,meta-llama-3.1-8b-instruct,0.95,qwen3-30b-a3b-instruct-2507,0.75
230,232,Platforms should verify political advertisements before publication because paid political reach can rapidly amplify manipulation and false claims.,"Platforms should avoid heavy pre-publication verification because it risks viewpoint discrimination, delays legitimate speech, and concentrates editorial power.",A,meta-llama-3.1-8b-instruct,qwen3-30b-a3b-instruct-2507,no,qwen3-30b-a3b-instruct-2507,1.00,qwen3-30b-a3b-instruct-2507,0.95,qwen3-30b-a3b-instruct-2507,0.75
230,232,Platforms should verify political advertisements before publication because paid political reach can rapidly amplify manipulation and false claims.,"Platforms should avoid heavy pre-publication verification because it risks viewpoint discrimination, delays legitimate speech, and concentrates editorial power.",B,qwen3-30b-a3b-instruct-2507,meta-llama-3.1-8b-instruct,yes,qwen3-30b-a3b-instruct-2507,1.00,meta-llama-3.1-8b-instruct,0.95,qwen3-30b-a3b-instruct-2507,0.85
231,229,Platforms should verify political advertisements before publication because paid political reach can rapidly amplify manipulation and false claims.,"Platforms should avoid heavy pre-publication verification because it risks viewpoint discrimination, delays legitimate speech, and concentrates editorial power.",A,qwen3-30b-a3b-instruct-2507,meta-llama-3.1-8b-instruct,yes,qwen3-30b-a3b-instruct-2507,1.00,qwen3-30b-a3b-instruct-2507,0.95,qwen3-30b-a3b-instruct-2507,0.70
231,229,Platforms should verify political advertisements before publication because paid political reach can rapidly amplify manipulation and false claims.,"Platforms should avoid heavy pre-publication verification because it risks viewpoint discrimination, delays legitimate speech, and concentrates editorial power.",B,meta-llama-3.1-8b-instruct,qwen3-30b-a3b-instruct-2507,no,qwen3-30b-a3b-instruct-2507,1.00,qwen3-30b-a3b-instruct-2507,0.95,qwen3-30b-a3b-instruct-2507,0.80
232,230,Platforms should verify political advertisements before publication because paid political reach can rapidly amplify manipulation and false claims.,"Platforms should avoid heavy pre-publication verification because it risks viewpoint discrimination, delays legitimate speech, and concentrates editorial power.",A,qwen3-30b-a3b-instruct-2507,meta-llama-3.1-8b-instruct,no,qwen3-30b-a3b-instruct-2507,1.00,qwen3-30b-a3b-instruct-2507,0.95,qwen3-30b-a3b-instruct-2507,0.80
232,230,Platforms should verify political advertisements before publication because paid political reach can rapidly amplify manipulation and false claims.,"Platforms should avoid heavy pre-publication verification because it risks viewpoint discrimination, delays legitimate speech, and concentrates editorial power.",B,meta-llama-3.1-8b-instruct,qwen3-30b-a3b-instruct-2507,yes,qwen3-30b-a3b-instruct-2507,1.00,qwen3-30b-a3b-instruct-2507,0.95,qwen3-30b-a3b-instruct-2507,0.70
233,235,Platforms should verify political advertisements before publication because paid political reach can rapidly amplify manipulation and false claims.,"Platforms should avoid heavy pre-publication verification because it risks viewpoint discrimination, delays legitimate speech, and concentrates editorial power.",A,meta-llama-3.1-8b-instruct,gemma-4-31b-it,yes,gemma-4-31b-it,0.90,gemma-4-31b-it,0.95,gemma-4-31b-it,0.75
233,235,Platforms should verify political advertisements before publication because paid political reach can rapidly amplify manipulation and false claims.,"Platforms should avoid heavy pre-publication verification because it risks viewpoint discrimination, delays legitimate speech, and concentrates editorial power.",B,gemma-4-31b-it,meta-llama-3.1-8b-instruct,no,gemma-4-31b-it,1.00,meta-llama-3.1-8b-instruct,0.95,gemma-4-31b-it,0.75
234,236,Platforms should verify political advertisements before publication because paid political reach can rapidly amplify manipulation and false claims.,"Platforms should avoid heavy pre-publication verification because it risks viewpoint discrimination, delays legitimate speech, and concentrates editorial power.",A,meta-llama-3.1-8b-instruct,gemma-4-31b-it,no,gemma-4-31b-it,0.90,meta-llama-3.1-8b-instruct,0.95,gemma-4-31b-it,0.75
234,236,Platforms should verify political advertisements before publication because paid political reach can rapidly amplify manipulation and false claims.,"Platforms should avoid heavy pre-publication verification because it risks viewpoint discrimination, delays legitimate speech, and concentrates editorial power.",B,gemma-4-31b-it,meta-llama-3.1-8b-instruct,yes,gemma-4-31b-it,1.00,meta-llama-3.1-8b-instruct,0.95,gemma-4-31b-it,0.75
235,233,Platforms should verify political advertisements before publication because paid political reach can rapidly amplify manipulation and false claims.,"Platforms should avoid heavy pre-publication verification because it risks viewpoint discrimination, delays legitimate speech, and concentrates editorial power.",A,gemma-4-31b-it,meta-llama-3.1-8b-instruct,yes,gemma-4-31b-it,1.00,gemma-4-31b-it,0.95,gemma-4-31b-it,0.85
